,428,428_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,377,378,379,427,429,477,478,479,377_end,378_end,379_end,427_end,429_end,477_end,478_end,479_end
2019-10-24 18:00:00,88,36,1,3,18,0,24,0,305,112,151,13,62,22,40,80,63,75,22,10,29,15,22,55,22
2019-10-24 18:15:00,50,38,1,3,18,15,24,0,204,51,56,6,43,5,37,37,39,39,13,9,36,15,20,46,23
2019-10-24 18:30:00,28,27,1,3,18,30,24,0,267,30,34,1,20,6,8,30,23,46,17,4,36,8,16,27,20
2019-10-24 18:45:00,51,30,1,3,18,45,24,0,258,80,114,12,43,15,18,82,44,51,15,11,39,10,26,49,11
2019-10-24 19:00:00,26,17,1,3,19,0,24,0,466,34,42,3,29,5,8,19,18,31,8,4,26,9,21,41,7
2019-10-24 19:15:00,40,25,1,3,19,15,24,0,603,61,49,8,40,6,30,43,44,38,9,4,34,8,10,47,11
2019-10-24 19:30:00,31,21,1,3,19,30,24,0,597,47,88,6,42,6,20,37,34,40,7,5,29,8,16,37,10
2019-10-24 19:45:00,29,14,1,3,19,45,24,0,416,45,48,2,26,6,8,37,11,30,9,4,31,7,12,23,5
2019-10-24 20:00:00,45,9,1,3,20,0,24,0,392,58,82,10,40,8,34,35,36,23,20,6,27,4,6,27,3
2019-10-24 20:15:00,48,12,1,3,20,15,24,0,360,57,61,14,25,8,16,43,32,34,16,7,22,14,16,20,3
2019-10-24 20:30:00,12,9,1,3,20,30,24,0,419,16,16,2,8,2,3,10,5,18,4,0,18,4,10,15,10
2019-10-24 20:45:00,16,12,1,3,20,45,24,0,773,46,33,6,23,8,14,40,16,28,14,7,22,1,11,13,7
2019-10-24 21:00:00,65,9,1,3,21,0,24,0,216,83,65,5,25,17,23,63,42,16,8,1,24,7,15,22,10
2019-10-24 21:15:00,31,16,1,3,21,15,24,0,257,48,39,12,22,15,20,46,30,35,7,1,48,7,8,13,6
2019-10-24 21:30:00,12,7,1,3,21,30,24,0,354,31,21,2,6,9,5,20,7,17,7,3,23,2,11,8,2
2019-10-24 21:45:00,35,11,1,3,21,45,24,0,248,52,40,7,34,5,10,44,28,26,6,2,22,4,17,21,7
2019-10-24 22:00:00,34,7,1,3,22,0,24,0,139,79,45,5,26,19,28,62,25,31,3,8,18,4,5,14,7
2019-10-24 22:15:00,17,8,1,3,22,15,24,0,206,37,16,3,10,6,8,10,6,12,6,0,36,5,11,17,7
2019-10-24 22:30:00,30,4,1,3,22,30,24,0,356,46,18,9,29,16,17,40,23,18,5,2,16,2,8,10,5
2019-10-24 22:45:00,21,3,1,3,22,45,24,0,287,44,14,10,18,5,6,26,17,17,6,6,26,5,6,19,5
2019-10-24 23:00:00,44,5,1,3,23,0,24,0,258,45,22,7,18,4,5,25,15,5,4,1,22,5,6,10,6
2019-10-24 23:15:00,21,5,1,3,23,15,24,0,251,39,23,6,24,13,6,32,13,16,1,1,16,3,2,12,4
2019-10-24 23:30:00,11,5,1,3,23,30,24,0,439,22,18,4,16,3,6,14,15,13,3,1,17,6,5,11,3
2019-10-24 23:45:00,14,8,1,3,23,45,24,0,505,39,30,7,9,7,6,24,11,14,0,1,11,7,2,10,9
2019-10-25 00:00:00,10,0,1,4,0,0,25,0,384,6,1,0,8,1,5,15,5,3,2,0,4,3,0,2,0
2019-10-25 00:15:00,7,3,1,4,0,15,25,0,287,11,9,0,19,3,4,15,10,9,4,1,10,1,4,3,4
2019-10-25 00:30:00,19,4,1,4,0,30,25,0,213,19,16,3,36,7,12,13,8,7,2,3,12,2,1,4,1
2019-10-25 00:45:00,8,0,1,4,0,45,25,0,125,3,2,0,8,3,1,6,1,5,0,0,4,4,4,4,0
2019-10-25 01:00:00,7,1,1,4,1,0,25,0,204,19,4,1,11,0,2,17,3,3,0,1,7,1,0,7,1
2019-10-25 01:15:00,14,1,1,4,1,15,25,0,154,18,6,3,31,8,0,9,7,3,2,0,9,3,2,4,0
2019-10-25 01:30:00,2,3,1,4,1,30,25,0,138,5,1,2,11,4,0,12,4,2,1,1,7,4,0,3,0
2019-10-25 01:45:00,2,3,1,4,1,45,25,0,198,5,2,2,4,3,1,13,8,9,0,0,1,3,0,3,1
2019-10-25 02:00:00,12,0,1,4,2,0,25,0,184,6,1,3,18,4,0,15,1,4,0,0,1,0,1,2,0
2019-10-25 02:15:00,6,2,1,4,2,15,25,0,118,7,5,2,10,5,1,4,2,3,1,0,1,1,1,0,1
2019-10-25 02:30:00,8,0,1,4,2,30,25,0,171,16,7,1,12,2,7,9,4,2,2,0,2,0,0,1,0
2019-10-25 02:45:00,14,0,1,4,2,45,25,0,101,17,3,0,22,4,2,10,0,5,0,0,4,0,0,1,2
2019-10-25 03:00:00,17,2,1,4,3,0,25,0,38,9,6,3,23,10,6,11,3,3,0,0,2,2,1,0,2
2019-10-25 03:15:00,8,0,1,4,3,15,25,0,37,6,2,1,12,3,2,2,2,2,0,0,0,1,1,0,1
2019-10-25 03:30:00,3,0,1,4,3,30,25,0,28,12,1,1,8,1,0,6,0,7,1,1,0,0,0,0,0
2019-10-25 03:45:00,6,1,1,4,3,45,25,0,28,3,1,2,16,7,0,2,1,0,2,0,1,0,1,0,0
2019-10-25 04:00:00,2,0,1,4,4,0,25,0,41,3,1,1,5,1,0,2,1,3,2,0,0,0,0,2,0
2019-10-25 04:15:00,3,2,1,4,4,15,25,0,31,3,5,1,3,2,3,9,0,2,1,0,1,0,1,1,0
2019-10-25 04:30:00,3,1,1,4,4,30,25,0,38,2,2,3,2,0,0,3,1,7,0,0,1,1,0,0,0
2019-10-25 04:45:00,5,0,1,4,4,45,25,0,24,6,0,0,3,6,1,3,0,2,1,0,0,0,0,0,2
2019-10-25 05:00:00,0,4,1,4,5,0,25,0,3,3,3,1,9,3,3,6,0,1,0,0,4,1,0,2,1
2019-10-25 05:15:00,2,0,1,4,5,15,25,0,13,3,0,1,9,2,3,3,1,6,3,1,1,1,1,1,1
2019-10-25 05:30:00,1,4,1,4,5,30,25,0,18,6,1,0,8,4,5,0,1,7,11,1,2,0,0,5,4
2019-10-25 05:45:00,1,13,1,4,5,45,25,0,1,4,0,0,4,0,2,2,5,11,17,0,3,1,4,7,6
2019-10-25 06:00:00,0,4,1,4,6,0,25,0,23,3,0,0,0,0,1,2,0,8,10,0,2,2,0,14,5
2019-10-25 06:15:00,0,9,1,4,6,15,25,0,56,4,0,1,2,0,0,2,1,14,10,0,9,5,3,7,8
2019-10-25 06:30:00,0,10,1,4,6,30,25,0,51,4,2,0,3,0,5,0,0,13,20,1,9,5,3,17,10
2019-10-25 06:45:00,1,18,1,4,6,45,25,0,137,1,2,1,3,0,2,0,1,17,18,1,8,3,5,4,11
2019-10-25 07:00:00,1,29,1,4,7,0,25,0,155,8,1,0,6,1,5,0,1,28,47,4,17,2,13,23,4
2019-10-25 07:15:00,1,39,1,4,7,15,25,0,192,12,1,2,9,0,10,1,4,36,66,4,13,3,4,23,23
2019-10-25 07:30:00,1,64,1,4,7,30,25,0,170,14,1,1,8,1,4,11,2,47,102,4,29,13,11,38,32
2019-10-25 07:45:00,0,63,1,4,7,45,25,0,320,10,4,0,10,0,6,3,1,51,132,1,25,6,7,33,58
2019-10-25 08:00:00,2,67,1,4,8,0,25,0,394,20,10,0,10,1,9,4,5,58,157,5,30,14,10,43,46
2019-10-25 08:15:00,2,84,1,4,8,15,25,0,394,23,7,0,14,0,11,9,5,69,193,2,36,10,23,40,64
2019-10-25 08:30:00,8,73,1,4,8,30,25,0,440,28,12,1,10,0,11,8,6,80,172,6,48,8,25,40,39
2019-10-25 08:45:00,2,96,1,4,8,45,25,0,584,22,14,1,8,1,14,10,6,86,217,4,50,11,26,59,58
2019-10-25 09:00:00,5,67,1,4,9,0,25,0,737,11,12,1,13,0,15,13,8,82,161,1,32,8,26,59,56
2019-10-25 09:15:00,2,66,1,4,9,15,25,0,719,16,8,0,6,1,15,13,5,105,186,8,47,12,21,67,50
2019-10-25 09:30:00,11,72,1,4,9,30,25,0,891,31,14,0,22,4,15,4,6,81,151,2,47,15,25,54,50
2019-10-25 09:45:00,8,51,1,4,9,45,25,0,633,11,24,0,13,0,21,10,8,76,119,2,47,11,24,46,35
2019-10-25 10:00:00,9,51,1,4,10,0,25,0,550,20,9,0,12,0,18,6,7,58,94,3,48,8,22,53,27
2019-10-25 10:15:00,11,48,1,4,10,15,25,0,587,15,18,0,10,1,13,16,5,55,77,2,40,6,13,44,40
2019-10-25 10:30:00,10,49,1,4,10,30,25,0,466,16,7,0,23,3,6,11,8,50,60,3,23,8,24,44,33
2019-10-25 10:45:00,8,42,1,4,10,45,25,0,473,13,15,0,17,1,9,11,5,44,39,7,22,10,15,43,28
2019-10-25 11:00:00,15,23,1,4,11,0,25,0,340,16,30,1,13,4,7,10,5,36,31,4,27,7,25,31,21
2019-10-25 11:15:00,17,33,1,4,11,15,25,0,404,16,28,3,18,0,17,15,4,49,34,1,26,7,17,47,28
2019-10-25 11:30:00,20,39,1,4,11,30,25,0,347,20,36,3,14,2,6,23,19,49,63,5,34,13,24,57,26
2019-10-25 11:45:00,35,35,1,4,11,45,25,0,340,25,41,0,9,3,8,17,18,66,31,5,32,11,19,58,20
2019-10-25 12:00:00,21,32,1,4,12,0,25,0,416,27,39,3,15,4,13,23,17,47,37,3,26,9,24,42,27
2019-10-25 12:15:00,17,48,1,4,12,15,25,0,392,25,29,0,18,4,11,23,19,44,37,3,30,13,25,45,16
2019-10-25 12:30:00,20,30,1,4,12,30,25,0,483,19,25,0,14,6,10,12,14,41,39,6,35,5,12,36,17
2019-10-25 12:45:00,16,31,1,4,12,45,25,0,465,19,19,4,15,1,4,19,17,22,43,7,19,6,15,36,17
2019-10-25 13:00:00,22,31,1,4,13,0,25,0,349,20,25,6,17,4,10,14,13,51,23,3,24,5,17,39,15
2019-10-25 13:15:00,14,22,1,4,13,15,25,0,292,34,25,0,25,0,9,19,9,28,42,4,17,5,18,41,11
2019-10-25 13:30:00,18,45,1,4,13,30,25,0,237,42,18,15,30,11,17,41,26,46,64,2,24,15,14,51,30
2019-10-25 13:45:00,27,46,1,4,13,45,25,0,75,73,44,3,37,4,13,26,9,47,62,5,26,5,8,39,20
2019-10-25 14:00:00,13,37,1,4,14,0,25,0,384,42,21,0,16,2,17,20,13,33,43,6,27,5,21,36,18
2019-10-25 14:15:00,24,31,1,4,14,15,25,0,294,34,21,3,24,4,9,32,18,37,41,2,23,13,20,40,20
2019-10-25 14:30:00,26,17,1,4,14,30,25,0,375,42,29,4,17,1,10,23,14,26,26,1,22,5,10,26,22
2019-10-25 14:45:00,26,36,1,4,14,45,25,0,285,30,27,2,21,9,24,23,17,23,31,8,15,12,11,32,15
2019-10-25 15:00:00,15,23,1,4,15,0,25,0,360,20,14,3,23,3,9,15,8,21,16,8,18,8,19,38,17
2019-10-25 15:15:00,26,29,1,4,15,15,25,0,200,42,49,2,28,2,10,24,17,40,30,11,14,8,32,31,23
2019-10-25 15:30:00,12,14,1,4,15,30,25,0,329,19,30,9,14,6,10,26,14,40,17,3,21,12,18,35,10
2019-10-25 15:45:00,44,22,1,4,15,45,25,0,249,40,55,5,24,5,20,41,26,34,19,8,22,9,25,37,19
2019-10-25 16:00:00,29,21,1,4,16,0,25,0,128,42,40,1,25,5,23,31,17,26,26,9,18,6,23,27,11
2019-10-25 16:15:00,28,22,1,4,16,15,25,0,133,48,53,9,19,6,13,12,10,39,20,6,29,10,17,41,16
2019-10-25 16:30:00,26,26,1,4,16,30,25,0,167,42,25,6,30,9,17,34,24,26,21,4,32,5,19,51,29
2019-10-25 16:45:00,40,19,1,4,16,45,25,0,96,33,40,0,20,4,16,48,21,39,31,3,21,19,24,39,15
2019-10-25 17:00:00,34,25,1,4,17,0,25,0,364,47,54,6,30,6,20,50,20,42,44,3,23,9,22,47,18
2019-10-25 17:15:00,62,33,1,4,17,15,25,0,466,64,126,3,33,3,36,45,40,58,28,9,35,16,31,55,34
2019-10-25 17:30:00,69,43,1,4,17,30,25,0,86,76,94,13,46,12,30,56,57,61,34,14,41,17,44,75,28
2019-10-25 17:45:00,38,40,1,4,17,45,25,0,64,48,83,9,23,13,23,47,28,62,26,8,45,20,28,74,22
2019-10-25 18:00:00,49,43,1,4,18,0,25,0,215,63,54,7,27,7,14,47,22,72,16,7,47,26,53,106,31
2019-10-25 18:15:00,73,45,1,4,18,15,25,0,126,63,89,11,41,17,33,86,78,102,27,12,66,41,50,114,49
2019-10-25 18:30:00,62,29,1,4,18,30,25,0,193,94,57,6,26,9,22,40,33,65,34,8,46,25,56,74,34
2019-10-25 18:45:00,44,56,1,4,18,45,25,0,346,56,60,9,28,5,30,39,42,62,28,6,52,24,27,75,42
2019-10-25 19:00:00,44,31,1,4,19,0,25,0,301,42,55,4,30,6,26,61,33,80,17,3,38,13,29,75,27
2019-10-25 19:15:00,46,37,1,4,19,15,25,0,529,77,104,6,44,7,13,35,32,66,13,7,42,10,21,58,30
2019-10-25 19:30:00,34,21,1,4,19,30,25,0,595,44,53,5,29,6,21,59,35,48,15,4,43,11,43,33,19
2019-10-25 19:45:00,42,25,1,4,19,45,25,0,1145,42,33,6,39,5,15,38,9,50,12,8,23,6,16,52,17
2019-10-25 20:00:00,38,17,1,4,20,0,25,0,1228,64,52,14,36,7,20,42,36,64,11,8,29,9,15,33,12
2019-10-25 20:15:00,32,21,1,4,20,15,25,0,938,62,37,9,27,2,25,36,24,31,7,10,31,9,18,31,17
2019-10-25 20:30:00,29,15,1,4,20,30,25,0,1026,48,42,5,35,4,22,50,42,31,7,7,35,13,21,18,19
2019-10-25 20:45:00,26,25,1,4,20,45,25,0,1032,39,16,3,29,2,16,35,21,38,13,8,31,10,16,22,13
2019-10-25 21:00:00,37,28,1,4,21,0,25,0,1014,86,51,14,46,14,28,39,23,58,8,3,55,11,12,34,17
2019-10-25 21:15:00,30,22,1,4,21,15,25,0,803,41,34,8,34,11,34,51,25,31,11,0,42,10,9,30,20
2019-10-25 21:30:00,31,25,1,4,21,30,25,0,808,100,38,28,60,20,42,78,39,31,7,7,50,14,19,31,11
2019-10-25 21:45:00,42,20,1,4,21,45,25,0,521,40,30,12,35,13,28,42,26,24,7,7,64,13,17,23,14
2019-10-25 22:00:00,57,24,1,4,22,0,25,0,387,83,42,19,68,12,43,92,47,51,5,2,64,15,27,33,13
2019-10-25 22:15:00,37,13,1,4,22,15,25,0,554,74,21,8,37,9,17,51,31,25,13,6,59,7,9,31,16
2019-10-25 22:30:00,23,36,1,4,22,30,25,0,621,64,10,10,35,11,18,31,14,25,7,2,49,18,15,21,10
2019-10-25 22:45:00,64,31,1,4,22,45,25,0,635,89,42,19,60,14,24,89,31,30,14,2,55,10,11,30,15
2019-10-25 23:00:00,30,11,1,4,23,0,25,0,635,34,16,7,24,6,11,29,19,27,12,7,49,23,7,20,17
2019-10-25 23:15:00,12,17,1,4,23,15,25,0,830,61,19,8,31,5,21,27,13,56,13,9,60,27,11,29,11
2019-10-25 23:30:00,55,20,1,4,23,30,25,0,467,103,27,14,76,8,16,57,53,34,19,5,60,21,14,20,10
2019-10-25 23:45:00,11,21,1,4,23,45,25,0,439,56,17,5,23,7,13,31,14,16,12,2,42,18,15,9,8
2019-10-26 00:00:00,11,4,0,5,0,0,26,0,473,16,3,5,11,7,8,17,4,18,15,3,26,8,8,17,6
2019-10-26 00:15:00,41,8,0,5,0,15,26,0,370,74,27,14,58,11,17,53,34,23,14,4,45,4,6,12,17
2019-10-26 00:30:00,9,5,0,5,0,30,26,0,403,22,8,0,12,4,17,12,5,6,5,3,34,7,8,5,13
2019-10-26 00:45:00,14,6,0,5,0,45,26,0,310,52,20,4,41,8,18,25,7,12,1,0,27,2,4,3,3
2019-10-26 01:00:00,10,14,0,5,1,0,26,0,154,32,4,3,30,9,9,25,6,7,7,2,14,13,4,6,3
2019-10-26 01:15:00,5,3,0,5,1,15,26,0,314,28,5,1,13,4,6,4,5,6,5,1,21,7,4,9,3
2019-10-26 01:30:00,24,7,0,5,1,30,26,0,202,61,23,2,50,43,13,27,17,14,8,9,20,8,2,7,3
2019-10-26 01:45:00,11,3,0,5,1,45,26,0,148,12,4,1,23,2,5,13,2,10,2,0,13,4,0,6,2
2019-10-26 02:00:00,4,1,0,5,2,0,26,0,368,24,3,2,14,10,3,13,9,5,4,0,9,3,0,1,8
2019-10-26 02:15:00,14,0,0,5,2,15,26,0,259,29,15,4,54,11,11,23,21,6,2,1,8,4,4,3,2
2019-10-26 02:30:00,11,2,0,5,2,30,26,0,217,29,12,3,33,12,6,14,2,4,3,0,7,0,5,2,2
2019-10-26 02:45:00,14,2,0,5,2,45,26,0,246,21,12,1,27,17,1,18,22,7,1,2,3,5,7,1,3
2019-10-26 03:00:00,14,3,0,5,3,0,26,0,258,46,5,0,36,9,8,14,11,9,14,1,8,5,0,2,11
2019-10-26 03:15:00,9,1,0,5,3,15,26,0,218,13,6,2,34,8,1,27,9,5,0,0,2,8,0,5,2
2019-10-26 03:30:00,19,2,0,5,3,30,26,0,167,15,22,8,40,12,3,18,8,7,1,0,2,3,5,2,2
2019-10-26 03:45:00,8,0,0,5,3,45,26,0,162,17,5,1,43,8,2,4,9,3,1,1,2,2,4,5,0
2019-10-26 04:00:00,11,2,0,5,4,0,26,0,182,6,10,2,31,7,3,6,9,3,2,2,2,1,0,3,4
2019-10-26 04:15:00,14,1,0,5,4,15,26,0,197,9,9,2,45,10,5,17,8,4,1,0,2,2,0,1,2
2019-10-26 04:30:00,6,0,0,5,4,30,26,0,204,10,3,0,16,4,1,0,9,3,1,0,2,0,1,2,3
2019-10-26 04:45:00,9,0,0,5,4,45,26,0,230,23,4,0,16,14,2,6,6,0,1,0,1,1,7,2,0
2019-10-26 05:00:00,13,3,0,5,5,0,26,0,174,10,10,3,29,7,6,16,7,4,0,0,0,0,0,0,2
2019-10-26 05:15:00,2,4,0,5,5,15,26,0,52,5,1,0,23,9,1,8,4,2,0,4,4,0,0,2,1
2019-10-26 05:30:00,6,1,0,5,5,30,26,0,9,11,7,2,4,6,2,3,2,4,4,4,3,4,2,3,1
2019-10-26 05:45:00,3,3,0,5,5,45,26,0,15,14,9,1,13,6,2,6,6,5,0,0,5,5,3,2,5
2019-10-26 06:00:00,0,4,0,5,6,0,26,0,2,7,3,3,14,14,1,4,0,4,0,3,4,12,2,4,2
2019-10-26 06:15:00,11,7,0,5,6,15,26,0,7,7,7,0,6,11,2,10,0,6,2,3,10,12,10,7,7
2019-10-26 06:30:00,2,1,0,5,6,30,26,0,6,3,4,0,5,1,4,2,2,6,3,1,6,2,4,5,4
2019-10-26 06:45:00,2,2,0,5,6,45,26,0,28,4,2,1,0,9,3,1,3,18,5,1,3,5,2,8,2
2019-10-26 07:00:00,0,5,0,5,7,0,26,0,7,7,1,2,4,1,6,2,1,3,4,4,4,4,1,4,8
2019-10-26 07:15:00,2,12,0,5,7,15,26,0,32,5,4,1,0,3,1,1,1,5,9,1,6,6,3,18,8
2019-10-26 07:30:00,4,10,0,5,7,30,26,0,18,5,4,3,2,0,4,3,5,9,9,2,7,4,7,13,10
2019-10-26 07:45:00,0,4,0,5,7,45,26,0,50,6,1,0,3,0,3,3,1,7,16,1,7,1,3,13,16
2019-10-26 08:00:00,2,5,0,5,8,0,26,0,42,4,3,0,2,2,3,5,3,10,8,5,10,6,6,32,13
2019-10-26 08:15:00,1,7,0,5,8,15,26,0,16,8,1,4,3,1,6,3,1,22,17,5,7,8,16,45,22
2019-10-26 08:30:00,1,11,0,5,8,30,26,0,54,3,5,0,5,0,2,5,2,31,18,4,15,6,7,49,10
2019-10-26 08:45:00,2,8,0,5,8,45,26,0,68,6,2,0,3,1,2,1,1,17,6,5,14,5,7,29,9
2019-10-26 09:00:00,0,5,0,5,9,0,26,0,58,12,8,0,5,1,4,6,4,29,8,6,11,4,3,29,9
2019-10-26 09:15:00,1,14,0,5,9,15,26,0,112,3,3,2,4,1,4,4,2,33,12,2,19,8,15,32,14
2019-10-26 09:30:00,4,21,0,5,9,30,26,0,54,9,5,3,8,1,7,5,3,29,14,5,25,12,17,58,16
2019-10-26 09:45:00,1,25,0,5,9,45,26,0,146,9,6,0,5,0,5,5,4,26,12,3,24,4,6,37,9
2019-10-26 10:00:00,4,12,0,5,10,0,26,0,138,9,8,1,8,1,9,5,3,28,10,4,20,9,11,30,9
2019-10-26 10:15:00,1,25,0,5,10,15,26,0,123,11,1,0,7,0,11,7,5,58,20,0,21,11,34,52,21
2019-10-26 10:30:00,2,36,0,5,10,30,26,0,183,13,10,1,11,0,10,3,2,39,30,7,34,13,33,50,18
2019-10-26 10:45:00,1,20,0,5,10,45,26,0,235,15,7,2,12,1,12,9,3,37,10,6,26,19,19,39,16
2019-10-26 11:00:00,8,34,0,5,11,0,26,0,196,12,8,1,8,3,12,9,10,35,22,7,32,14,38,47,20
2019-10-26 11:15:00,5,34,0,5,11,15,26,0,251,21,13,2,7,4,3,11,4,27,10,6,24,26,27,69,31
2019-10-26 11:30:00,7,24,0,5,11,30,26,0,227,11,8,1,9,1,16,10,8,32,23,4,50,26,28,80,33
2019-10-26 11:45:00,4,37,0,5,11,45,26,0,333,15,9,3,18,4,9,10,1,35,11,7,34,24,29,50,21
2019-10-26 12:00:00,6,35,0,5,12,0,26,0,280,27,17,0,16,4,11,13,6,41,13,9,50,31,34,73,36
2019-10-26 12:15:00,13,22,0,5,12,15,26,0,240,16,5,0,18,2,15,14,4,35,14,6,32,27,33,74,19
2019-10-26 12:30:00,11,20,0,5,12,30,26,0,288,14,8,1,16,1,14,15,5,40,23,8,39,16,33,83,27
2019-10-26 12:45:00,16,18,0,5,12,45,26,0,194,33,6,0,14,4,10,11,10,24,9,6,18,10,44,60,9
2019-10-26 13:00:00,11,22,0,5,13,0,26,0,229,24,14,0,16,1,9,14,7,38,18,6,30,13,37,72,31
2019-10-26 13:15:00,8,18,0,5,13,15,26,0,143,23,11,3,18,3,16,27,4,36,14,5,33,22,29,63,22
2019-10-26 13:30:00,9,23,0,5,13,30,26,0,123,19,5,8,25,3,12,16,8,34,11,3,26,16,47,89,15
2019-10-26 13:45:00,15,19,0,5,13,45,26,0,108,20,13,4,21,4,12,17,5,21,12,7,24,14,21,69,11
2019-10-26 14:00:00,16,37,0,5,14,0,26,0,223,18,7,4,25,3,20,19,7,48,7,18,28,24,33,66,10
2019-10-26 14:15:00,10,30,0,5,14,15,26,0,161,35,8,3,20,4,14,29,12,25,21,8,18,15,26,76,13
2019-10-26 14:30:00,6,31,0,5,14,30,26,0,220,15,8,3,15,2,16,19,9,19,11,4,23,8,36,52,20
2019-10-26 14:45:00,17,23,0,5,14,45,26,0,180,13,7,4,23,6,17,21,11,20,8,8,14,17,30,44,20
2019-10-26 15:00:00,10,24,0,5,15,0,26,0,167,25,5,4,24,11,13,29,12,22,3,7,22,16,13,47,18
2019-10-26 15:15:00,13,35,0,5,15,15,26,0,244,19,10,6,16,5,21,13,11,27,11,18,23,16,28,51,28
2019-10-26 15:30:00,14,25,0,5,15,30,26,0,186,29,9,1,17,7,27,27,8,33,11,16,25,7,31,70,23
2019-10-26 15:45:00,9,17,0,5,15,45,26,0,295,22,11,3,17,7,16,16,3,26,9,16,21,14,21,41,29
2019-10-26 16:00:00,12,21,0,5,16,0,26,0,195,22,10,12,27,7,26,35,29,24,8,10,27,10,29,29,29
2019-10-26 16:15:00,15,22,0,5,16,15,26,0,216,19,11,9,29,4,28,47,11,28,16,9,27,8,25,36,30
2019-10-26 16:30:00,8,9,0,5,16,30,26,0,265,7,4,2,5,4,5,13,7,23,11,9,19,12,25,30,36
2019-10-26 16:45:00,11,15,0,5,16,45,26,0,216,14,8,6,23,7,13,26,10,23,5,12,13,9,19,30,10
2019-10-26 17:00:00,13,22,0,5,17,0,26,0,180,21,9,5,27,6,24,53,14,26,10,3,14,15,25,30,16
2019-10-26 17:15:00,9,15,0,5,17,15,26,0,203,15,8,4,20,3,15,24,11,26,9,9,23,13,24,37,18
2019-10-26 17:30:00,15,22,0,5,17,30,26,0,192,16,7,4,19,6,12,14,10,37,6,7,31,9,20,52,22
2019-10-26 17:45:00,11,36,0,5,17,45,26,0,136,27,6,4,21,6,13,34,11,28,8,5,27,9,27,33,12
2019-10-26 18:00:00,27,34,0,5,18,0,26,0,212,24,10,6,23,9,21,22,10,29,13,9,26,17,26,44,23
2019-10-26 18:15:00,20,27,0,5,18,15,26,0,221,24,6,5,9,7,19,28,10,67,14,14,45,13,31,48,49
2019-10-26 18:30:00,17,36,0,5,18,30,26,0,118,21,12,7,20,6,25,39,9,53,14,9,45,19,35,53,50
2019-10-26 18:45:00,10,40,0,5,18,45,26,0,269,28,12,7,23,5,13,18,7,52,19,14,30,17,36,62,27
2019-10-26 19:00:00,20,33,0,5,19,0,26,0,252,28,9,7,39,9,16,45,20,59,17,8,30,21,36,66,23
2019-10-26 19:15:00,15,27,0,5,19,15,26,0,256,23,16,3,21,6,21,41,15,45,10,8,35,20,30,58,16
2019-10-26 19:30:00,5,21,0,5,19,30,26,0,548,27,7,5,9,6,12,8,5,29,10,4,25,18,12,26,18
2019-10-26 19:45:00,18,23,0,5,19,45,26,0,385,25,7,6,19,6,14,18,8,43,8,6,25,7,10,22,9
2019-10-26 20:00:00,13,13,0,5,20,0,26,0,308,18,7,7,28,4,18,38,13,43,13,9,18,11,13,32,9
2019-10-26 20:15:00,18,18,0,5,20,15,26,0,277,19,11,3,24,9,8,26,8,38,4,5,28,12,5,24,7
2019-10-26 20:30:00,10,22,0,5,20,30,26,0,400,30,4,6,11,9,12,21,9,31,12,5,26,5,8,22,9
2019-10-26 20:45:00,11,21,0,5,20,45,26,0,383,22,7,6,17,0,11,37,8,34,10,6,16,7,7,17,10
2019-10-26 21:00:00,18,17,0,5,21,0,26,0,349,26,8,10,20,5,9,40,13,22,8,9,31,6,9,23,5
2019-10-26 21:15:00,19,6,0,5,21,15,26,0,251,30,6,15,24,14,9,24,17,40,8,5,30,4,14,13,5
2019-10-26 21:30:00,26,18,0,5,21,30,26,0,220,20,11,6,28,4,16,33,17,49,13,7,47,12,20,18,12
2019-10-26 21:45:00,24,27,0,5,21,45,26,0,128,25,14,9,21,9,15,46,15,65,14,5,50,21,14,36,19
2019-10-26 22:00:00,5,25,0,5,22,0,26,0,333,12,9,6,7,4,2,15,2,25,9,0,37,17,17,16,5
2019-10-26 22:15:00,32,15,0,5,22,15,26,0,341,37,9,9,40,11,19,53,15,51,9,3,55,23,23,30,12
2019-10-26 22:30:00,26,20,0,5,22,30,26,0,216,43,17,7,21,9,6,24,15,19,11,2,83,23,12,40,13
2019-10-26 22:45:00,15,27,0,5,22,45,26,0,126,30,20,9,23,7,19,33,24,43,9,7,55,41,11,16,11
2019-10-26 23:00:00,23,27,0,5,23,0,26,0,239,53,13,21,57,15,24,50,20,29,20,7,70,22,12,18,14
2019-10-26 23:15:00,17,26,0,5,23,15,26,0,204,25,12,4,26,8,22,30,18,27,22,10,79,15,19,27,9
2019-10-26 23:30:00,10,20,0,5,23,30,26,0,279,37,9,12,23,6,15,18,10,29,17,11,68,25,13,36,22
2019-10-26 23:45:00,13,31,0,5,23,45,26,0,213,32,3,7,13,3,7,20,14,23,4,10,39,28,17,17,13
2019-10-27 00:00:00,13,10,0,6,0,0,27,1,287,36,3,4,22,5,3,25,13,11,8,3,37,6,5,3,11
2019-10-27 00:15:00,16,5,0,6,0,15,27,1,342,20,12,7,26,11,10,20,11,22,10,2,35,12,9,14,12
2019-10-27 00:30:00,13,11,0,6,0,30,27,1,133,49,16,9,27,8,18,14,6,24,17,4,33,17,5,15,11
2019-10-27 00:45:00,15,4,0,6,0,45,27,1,227,10,11,2,18,3,7,10,15,25,13,3,38,13,6,12,5
